symbol,language,region,quoteType,quoteSourceName,triggerable,currency,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,trailingAnnualDividendRate,trailingAnnualDividendYield,firstTradeDateMilliseconds,priceHint,epsTrailingTwelveMonths,epsForward,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,tradeable,marketState,earningsTimestampStart,earningsTimestampEnd,trailingPE,epsCurrentYear,priceEpsCurrentYear,prevName,nameChangeDate,dividendDate,displayName
AROGRANITE.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ARO GRANITE INDUS,Aro Granite Industries Limited,finmb_20333137,Asia/Kolkata,IST,19800000.0,in_market,False,2.8500023,7.2890086,1608717535.0,41.95,42.4,39.0 - 42.4,39.0,71476.0,39.1,0.0,0.0,0.0,0.0,NSE,INR,39.8,77038.0,286981.0,27.300001,1.8634814,14.65 - 49.05,-7.0999985,-0.14475022,14.65,49.05,,1.0,0.025575448,1177386300000.0,2.0,2.016,,15300000.0,119.61,36.210293,5.739708,0.1585104,28.639208,13.310793,0.46477517,641835008.0,,0.35072318,15.0,15.0,False,POSTPOST,,,20.808533,,,,,,
ARROWGREEN.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ARROW GREENTECH LI,Arrow Greentech Limited,finmb_20333148,Asia/Kolkata,IST,19800000.0,in_market,False,1.4500008,2.7255652,1608717573.0,54.65,55.9,53.25 - 55.9,53.25,797.0,53.2,0.0,0.0,0.0,0.0,NSE,INR,53.25,10441.0,9421.0,24.350002,0.8036305,30.3 - 67.1127,-12.4627,-0.18569808,30.3,67.1127,,0.5,0.009398496,1432179900000.0,2.0,-5.333,,14087900.0,52.712,49.183823,5.466179,0.11113774,47.130577,7.5194244,0.1595445,761105088.0,,1.0367658,15.0,15.0,False,POSTPOST,,,,,,,,,
ASAHIINDIA.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ASAHI INDIA GLASS,Asahi India Glass Limited,finmb_9898881,Asia/Kolkata,IST,19800000.0,in_market,False,10.850006,4.52555,1608717592.0,250.6,254.3,245.0 - 254.3,245.0,211704.0,239.75,0.0,0.0,0.0,0.0,NSE,INR,245.0,69087.0,45270.0,131.6,1.1058824,119.0 - 288.95,-38.350006,-0.13272195,119.0,288.95,,1.0,0.0041710115,1025495100000.0,2.0,2.436,,243090000.0,52.388,247.72353,2.87648,0.011611655,211.00432,39.595688,0.18765345,60804833280.0,,4.7835383,15.0,15.0,False,POSTPOST,,,102.87356,,,,,,
ASHOKA.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ASHOKA BUILDCON LT,Ashoka Buildcon Limited,finmb_28491331,Asia/Kolkata,IST,19800000.0,in_market,False,9.699997,11.472497,1608717601.0,94.25,95.5,83.35 - 95.5,83.35,3729639.0,84.55,0.0,0.0,0.0,0.0,NSE,INR,84.8,1382968.0,1502627.0,57.2,1.5438597,37.05 - 121.75,-27.5,-0.2258727,37.05,121.75,,0.533,0.006303962,1287027900000.0,2.0,7.487,10.09,280723008.0,16.373,78.48194,15.768059,0.2009132,67.19858,27.051422,0.40255943,26619310080.0,9.340932,5.7564287,15.0,15.0,False,POSTPOST,,,12.588487,8.97,10.507246,,,,
ASHOKLEY.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ASHOK LEYLAND,Ashok Leyland Limited,finmb_878449,Asia/Kolkata,IST,19800000.0,in_market,False,3.75,4.100601,1608717601.0,95.2,95.6,91.5 - 95.6,91.5,25811601.0,91.45,0.0,0.0,0.0,0.0,NSE,INR,92.3,37628322.0,36169857.0,61.499996,1.8249257,33.7 - 102.1,-6.9000015,-0.06758082,33.7,102.1,,3.1,0.033898305,1025495100000.0,2.0,-1.662,7.75,2935529984.0,24.888,92.047226,3.152771,0.034251668,70.51773,24.682266,0.35001504,279009296384.0,12.283871,3.8251364,15.0,15.0,False,POSTPOST,,,,,,,,,
ASIANTILES.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ASIAN GRANITO INDI,Asian Granito India Limited,finmb_22686070,Asia/Kolkata,IST,19800000.0,in_market,False,0.4500122,0.1595788,1608717592.0,282.45,285.7,280.25 - 285.7,280.25,102141.0,282.0,0.0,0.0,0.0,0.0,NSE,INR,284.9,197429.0,121281.0,173.15001,1.584172,109.3 - 314.9,-32.44998,-0.10304853,109.3,314.9,,0.7,0.0024822694,1187840700000.0,2.0,10.157,17.92,30937400.0,174.267,291.04858,-8.598572,-0.029543424,256.9149,25.535126,0.099391386,8742929408.0,15.76172,1.6207889,15.0,15.0,False,POSTPOST,,,27.80841,,,,,,
ASPINWALL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ASPINWALL AND COMP,Aspinwall and Company Limited,finmb_20443544,Asia/Kolkata,IST,19800000.0,in_market,False,0.099990845,0.07360385,1608717461.0,135.95,140.55,131.1 - 140.55,131.1,4169.0,135.85,0.0,0.0,0.0,0.0,NSE,INR,132.2,2368.0,4087.0,64.549995,0.90406156,71.4 - 175.0,-39.050003,-0.22314288,71.4,175.0,,2.5,0.01840265,1465875900000.0,2.0,0.074,,7818290.0,172.461,126.67941,9.270584,0.07318146,127.23165,8.718346,0.0685234,1062896512.0,,0.78829414,15.0,15.0,False,POSTPOST,,,1837.1621,,,,,,
ASTEC.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ASTEC LIFESCIENCES,Astec LifeSciences Limited,finmb_47590540,Asia/Kolkata,IST,19800000.0,in_market,False,44.25,3.8568814,1608717596.0,1191.55,1235.6,1154.9 - 1235.6,1154.9,179245.0,1147.3,0.0,0.0,0.0,0.0,NSE,INR,1164.8,117154.0,182335.0,881.55005,2.84371,310.0 - 1367.0,-175.44995,-0.12834671,310.0,1367.0,1603969140.0,1.5,0.0013074174,1259120700000.0,2.0,39.516,26.53,19578400.0,141.983,1029.4847,162.0653,0.1574237,1019.96313,171.58691,0.16822855,23328643072.0,44.913307,8.392202,15.0,15.0,False,POSTPOST,1603969140.0,1603969140.0,30.15361,,,,,,
ASTRAMICRO.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ASTRA MICROWAVE PR,Astra Microwave Products Limited,finmb_20333215,Asia/Kolkata,IST,19800000.0,in_market,False,4.9000015,4.191618,1608717598.0,121.8,123.0,117.35 - 123.0,117.35,224141.0,116.9,0.0,0.0,0.0,0.0,NSE,INR,117.4,430219.0,468936.0,76.55,1.6917127,45.25 - 134.9,-13.099991,-0.09710891,45.25,134.9,,1.2,0.010265185,1099280700000.0,2.0,2.817,,86611696.0,60.446,115.09286,6.7071457,0.05827595,112.1875,9.612503,0.08568248,10562679808.0,,2.0150218,15.0,15.0,False,POSTPOST,,,43.237488,,,,,,
ATUL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ATUL LTD,Atul Ltd,finmb_874154,Asia/Kolkata,IST,19800000.0,in_market,False,319.1504,5.1548204,1608717599.0,6510.45,6549.0,6199.95 - 6549.0,6199.95,46082.0,6191.3,0.0,0.0,0.0,0.0,NSE,INR,6250.35,28736.0,41877.0,3587.2502,1.2271656,2923.2 - 7019.75,-509.2998,-0.07255241,2923.2,7019.75,1547827140.0,0.0,0.0,1025495100000.0,2.0,203.057,106.25,29661700.0,1196.027,6220.929,289.521,0.046539832,5642.9814,867.46875,0.15372525,193111015424.0,61.274826,5.4433975,15.0,15.0,False,POSTPOST,1547827140.0,1547827140.0,32.06218,99.62,65.352844,,,,
ATULAUTO.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ATUL AUTO LTD,Atul Auto Limited,finmb_20443965,Asia/Kolkata,IST,19800000.0,in_market,False,1.300003,0.72646165,1608717585.0,180.25,182.25,178.6 - 182.25,178.6,77255.0,178.95,0.0,0.0,0.0,0.0,NSE,INR,178.6,135883.0,126579.0,63.449997,0.54323626,116.8 - 298.45,-118.20001,-0.39604625,116.8,298.45,,0.0,0.0,1372218300000.0,2.0,8.992,,21943200.0,137.844,172.38,7.869995,0.04565492,169.68036,10.569641,0.062291484,3941634816.0,,1.3076377,15.0,15.0,False,POSTPOST,,,20.045597,,,,,,
AUBANK.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,AU SMALL FINANCE B,AU Small Finance Bank Limited,finmb_45565140,Asia/Kolkata,IST,19800000.0,in_market,False,12.75,1.489486,1608717601.0,868.75,874.0,844.85 - 874.0,844.85,1300872.0,856.0,0.0,0.0,0.0,0.0,NSE,INR,856.0,654204.0,1233415.0,502.75,1.3736339,366.0 - 1218.0,-349.25,-0.28674057,366.0,1218.0,,0.75,0.0008761682,1499658300000.0,2.0,27.161,21.21,306712000.0,160.37,866.14026,2.6097412,0.00301307,721.2585,147.49152,0.2044919,264521334784.0,40.959454,5.4171605,15.0,15.0,False,POSTPOST,,,31.9852,14.86,58.462315,,,,
AVADHSUGAR.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,AVADH SUGAR ENERGY,Avadh Sugar & Energy Limited,finmb_291544995,Asia/Kolkata,IST,19800000.0,in_market,False,6.900009,3.447419,1608717596.0,207.05,208.95,200.0 - 208.95,200.0,97082.0,200.15,0.0,0.0,0.0,0.0,NSE,INR,200.0,113157.0,213852.0,118.55,1.3395481,88.5 - 364.0,-156.95,-0.4311813,88.5,364.0,,4.0,0.019985013,1501213500000.0,2.0,42.586,,20018400.0,303.604,196.3353,10.714706,0.05457351,187.32266,19.72734,0.10531209,4136320768.0,,0.6819739,15.0,15.0,False,POSTPOST,,,4.8619266,,,,,,
AVANTIFEED.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,AVANTI FEEDS,Avanti Feeds Limited,finmb_20333293,Asia/Kolkata,IST,19800000.0,in_market,False,-4.9499817,-0.9595778,1608717600.0,510.9,523.05,497.0 - 523.05,497.0,424250.0,515.85,0.0,0.0,0.0,0.0,NSE,INR,514.95,345821.0,427345.0,260.4,1.039521,250.5 - 770.0,-259.1,-0.33649352,250.5,770.0,,0.1,0.00019385481,1262922300000.0,2.0,25.709,,136246000.0,118.698,514.9361,-4.0361023,-0.007838065,494.87305,16.026947,0.032385975,69553922048.0,,4.3042006,15.0,15.0,False,POSTPOST,,,19.872417,,,,,,
AVTNPL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,AVT NATURAL PROD,AVT Natural Products Limited,finmb_20333338,Asia/Kolkata,IST,19800000.0,in_market,False,1.8500023,3.8702977,1608717592.0,49.65,50.9,47.0 - 50.9,47.0,409730.0,47.8,0.0,0.0,0.0,0.0,NSE,INR,48.2,201004.0,690795.0,29.650002,1.4825001,20.0 - 55.85,-6.199997,-0.11101159,20.0,55.85,,0.35,0.007322176,1168400700000.0,2.0,2.498,1.78,152284000.0,19.012,46.06,3.5900002,0.07794181,43.563927,6.086075,0.13970447,7544665088.0,27.89326,2.6115086,15.0,15.0,False,POSTPOST,,,19.875902,,,,,,
BAJAJ-AUTO.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BAJAJ AUTO LTD,Bajaj Auto Limited,finmb_32669680,Asia/Kolkata,IST,19800000.0,in_market,False,44.349854,1.3582168,1608717598.0,3309.65,3318.95,3261.0 - 3318.95,3261.0,816560.0,3265.3,0.0,0.0,0.0,0.0,NSE,INR,3281.0,958735.0,778901.0,1520.9999,0.85036194,1788.65 - 3384.75,-75.1001,-0.022187782,1788.65,3384.75,,0.0,0.0,1025495100000.0,2.0,147.451,171.22,289367008.0,820.466,3156.267,153.38281,0.04859627,2998.0393,311.6106,0.10393813,955989032960.0,19.32981,4.033866,15.0,15.0,False,POSTPOST,,,22.44576,,,,,,
BAJAJELEC.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BAJAJ ELECTRICALS,Bajaj Electricals Limited,finmb_10437864,Asia/Kolkata,IST,19800000.0,in_market,False,4.3500366,0.71629125,1608717600.0,611.65,620.0,603.4 - 620.0,603.4,98236.0,607.3,0.0,0.0,0.0,0.0,NSE,INR,610.5,296489.0,248057.0,351.65002,1.3525001,260.0 - 648.8,-37.149963,-0.0572595,260.0,648.8,,3.5,0.0057632145,1193975100000.0,2.0,4.077,,114422000.0,124.434,568.0736,43.576416,0.0767091,484.0085,127.64151,0.2637175,69598429184.0,,4.9154572,15.0,15.0,False,POSTPOST,,,150.02454,,,,,,
BAJFINANCE.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BAJAJ FINANCE LTD,Bajaj Finance Limited,finmb_881576,Asia/Kolkata,IST,19800000.0,in_market,False,77.5,1.5464741,1608717598.0,5088.9,5166.0,4970.35 - 5166.0,4970.35,3430875.0,5011.4,5088.9,0.0,0.0,0.0,NSE,INR,5000.0,4956701.0,3857944.0,3305.9,1.8541222,1783.0 - 5303.15,-214.25,-0.040400516,1783.0,5303.15,,0.0,0.0,1025495100000.0,2.0,74.585,,603486016.0,571.007,4627.775,461.125,0.09964292,3590.5332,1498.3667,0.41731036,3072825229312.0,,8.912149,15.0,15.0,False,POSTPOST,,,68.22954,,,,,,
BALAMINES.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BALAJI AMINES LTD,Balaji Amines Limited,finmb_20333392,Asia/Kolkata,IST,19800000.0,in_market,False,21.650024,2.4538167,1608717598.0,903.95,908.05,886.65 - 908.05,886.65,87383.0,882.3,0.0,0.0,0.0,0.0,NSE,INR,889.7,165202.0,108156.0,703.95,3.51975,200.0 - 1054.55,-150.60004,-0.14280976,200.0,1054.55,,0.6,0.00068004086,1175744700000.0,2.0,41.028,,32401000.0,226.926,939.8111,-35.861084,-0.038157757,762.00354,141.94647,0.1862806,29255438336.0,,3.9834573,15.0,15.0,False,POSTPOST,,,22.032515,,,,,,
BALKRISIND.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BALKRISHNA INDS,Balkrishna Industries Limited,finmb_9240138,Asia/Kolkata,IST,19800000.0,in_market,False,12.650024,0.81747544,1608717599.0,1560.1,1586.8,1545.6 - 1586.8,1545.6,610270.0,1547.45,0.0,0.0,0.0,0.0,NSE,INR,1550.0,1099762.0,738481.0,881.1,1.2976435,679.0 - 1720.0,-159.90002,-0.09296513,679.0,1720.0,,23.0,0.014863162,1138333500000.0,2.0,49.711,,193316992.0,280.177,1592.9138,-32.813843,-0.020599885,1386.1908,173.90918,0.12545833,301593821184.0,,5.5682654,15.0,15.0,False,POSTPOST,,,31.383396,,,,,,
BALLARPUR.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BALLARPUR INDS,Ballarpur Industries Limited,finmb_2481330,Asia/Kolkata,IST,19800000.0,in_market,False,0.0,0.0,1608717597.0,1.45,1.5,1.4 - 1.5,1.4,4079802.0,1.45,0.0,0.0,0.0,0.0,NSE,INR,1.4,1299561.0,2045439.0,1.1500001,3.8333335,0.3 - 2.9,-1.45,-0.5,0.3,2.9,,0.267,0.18413791,1199159100000.0,4.0,-10.212,,1293459968.0,-7.379,1.3176471,0.13235295,0.10044643,1.4809352,-0.030935168,-0.020888941,1863003520.0,,-0.1965036,15.0,15.0,False,POSTPOST,,,,,,,,,
BALRAMCHIN.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BALRAMPUR CHINI MI,Balrampur Chini Mills Limited,finmb_8080999,Asia/Kolkata,IST,19800000.0,in_market,False,8.050003,4.7902427,1608717599.0,176.1,177.0,167.85 - 177.0,167.85,985325.0,168.05,0.0,0.0,0.0,0.0,NSE,INR,168.7,1232897.0,2303515.0,107.15001,1.5540248,68.95 - 195.0,-18.899994,-0.096923046,68.95,195.0,,0.0,0.0,1025495100000.0,2.0,24.322,,210000000.0,112.541,160.675,15.425003,0.09600126,147.44823,28.65178,0.19431755,36981002240.0,,1.5647631,15.0,15.0,False,POSTPOST,,,7.240359,32.59,5.403498,,,,
BANARBEADS.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BANARAS BEADS LTD,Banaras Beads Limited,finmb_20406118,Asia/Kolkata,IST,19800000.0,in_market,False,1.1499977,2.1139662,1608717561.0,55.55,56.5,54.45 - 56.5,54.45,5316.0,54.4,0.0,0.0,0.0,0.0,NSE,INR,54.95,25338.0,60234.0,32.55,1.4152174,23.0 - 70.85,-15.299999,-0.21594918,23.0,70.85,,1.0,0.018382352,1325130300000.0,2.0,3.908,,6636220.0,74.142,54.48,1.0699997,0.01964023,49.76643,5.7835693,0.11621427,371315648.0,,0.74923795,15.0,15.0,False,POSTPOST,,,14.214432,,,,,,
BANARISUG.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BANNARI AMMAN SUG,Bannari Amman Sugars Limited,finmb_882759,Asia/Kolkata,IST,19800000.0,in_market,False,20.650024,1.4653201,1608717570.0,1429.9,1436.0,1400.0 - 1436.0,1400.0,297.0,1409.25,0.0,0.0,0.0,0.0,NSE,INR,1432.05,1443.0,1675.0,791.30005,1.2391169,638.6 - 1590.0,-160.09998,-0.10069181,638.6,1590.0,,10.0,0.007095973,1025495100000.0,2.0,84.35,,12539700.0,1037.35,1367.6353,62.26477,0.04552732,1252.9213,176.97876,0.1412529,17923653632.0,,1.3784162,15.0,15.0,False,POSTPOST,,,16.951986,,,,,,
BANKBARODA.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BK OF BARODA,Bank of Baroda,finmb_882698,Asia/Kolkata,IST,19800000.0,in_market,False,1.75,2.9761906,1608717599.0,60.55,60.8,58.35 - 60.8,58.35,32343044.0,58.8,0.0,0.0,0.0,0.0,NSE,INR,58.8,39218590.0,42577303.0,24.55,0.68194443,36.0 - 104.85,-44.3,-0.42250836,36.0,104.85,,1.2,0.020408165,1025495100000.0,2.0,0.745,22.03,4620570112.0,167.763,54.02361,6.52639,0.120806254,48.26312,12.2868805,0.25458115,280013471744.0,2.7485247,0.36092582,15.0,15.0,False,POSTPOST,,,81.27517,13.34,4.5389805,,,,
BANSWRAS.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BANSWARA SYNTEX,Banswara Syntex Limited,finmb_20333552,Asia/Kolkata,IST,19800000.0,in_market,False,5.1500015,4.671203,1608717579.0,115.4,115.75,111.05 - 115.75,111.05,13923.0,110.25,0.0,0.0,0.0,0.0,NSE,INR,113.95,25292.0,32505.0,55.100002,0.91376454,60.3 - 148.2,-32.799995,-0.2213225,60.3,148.2,,1.5,0.013605442,1176263100000.0,2.0,5.16,,17116000.0,191.37,88.95147,26.448532,0.29733664,77.243164,38.156837,0.49398336,1979560064.0,,0.60302037,15.0,15.0,False,POSTPOST,,,22.364342,,,,,,
BASF.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BASF INDIA,BASF India Limited,finmb_878269,Asia/Kolkata,IST,19800000.0,in_market,False,26.5,1.7162101,1608717599.0,1570.6,1578.0,1538.45 - 1578.0,1538.45,12603.0,1544.1,0.0,0.0,0.0,0.0,NSE,INR,1544.0,42011.0,39942.0,761.44995,0.94104916,809.15 - 1875.0,-304.40002,-0.16234668,809.15,1875.0,,3.0,0.0019428794,1025495100000.0,2.0,90.017,74.1,43285000.0,372.335,1563.9972,6.602783,0.004221736,1410.6857,159.9143,0.11335928,68151160832.0,21.195683,4.2182446,15.0,15.0,False,POSTPOST,,,17.447815,53.7,29.247671,,,,
BATAINDIA.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BATA INDIA,Bata India Limited,finmb_878655,Asia/Kolkata,IST,19800000.0,in_market,False,62.150024,4.0850544,1608717596.0,1583.55,1588.95,1523.15 - 1588.95,1523.15,650392.0,1521.4,0.0,0.0,0.0,0.0,NSE,INR,1524.0,822750.0,905556.0,583.55005,0.58355004,1000.0 - 1895.45,-311.8999,-0.1645519,1000.0,1895.45,,4.0,0.0026291574,1025495100000.0,2.0,0.889,,128528000.0,132.259,1482.7375,100.8125,0.067990795,1357.2351,226.31494,0.16674705,203462426624.0,,11.973099,15.0,15.0,False,POSTPOST,,,1781.2711,,,,,,
BBL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BHARAT BIJLEE,Bharat Bijlee Limited,finmb_882844,Asia/Kolkata,IST,19800000.0,in_market,False,14.949951,1.7668204,1608717598.0,861.1,873.85,847.95 - 873.85,847.95,10385.0,846.15,0.0,0.0,0.0,0.0,NSE,INR,853.75,24379.0,17376.0,436.14996,1.026356,424.95 - 964.0,-102.900024,-0.10674276,424.95,964.0,,0.0,0.0,1164080700000.0,2.0,45.071,42.49,5651560.0,1403.506,848.5147,12.585266,0.014832113,779.8734,81.22656,0.10415352,4837763072.0,20.265944,0.6135349,15.0,15.0,False,POSTPOST,,,19.105412,35.63,24.167835,,,,
BBTC.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BOMBAY BURMAH,"The Bombay Burmah Trading Corporation, Limited",finmb_9438335,Asia/Kolkata,IST,19800000.0,in_market,False,34.099976,2.745459,1608717599.0,1276.15,1287.0,1234.7 - 1287.0,1234.7,61375.0,1242.05,0.0,0.0,0.0,0.0,NSE,INR,1247.8,82488.0,61984.0,741.15,1.3853271,535.0 - 1565.0,-288.84998,-0.18456867,535.0,1565.0,,1.2,0.00096614467,1025495100000.0,2.0,76.616,,69771904.0,769.664,1287.0986,-10.948608,-0.008506426,1265.0186,11.13147,0.008799451,89195110400.0,,1.6580613,15.0,15.0,False,POSTPOST,,,16.656443,,,,,,
BCG.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BRIGHTCOM GROUP,Brightcom Group Limited,finmb_33736460,Asia/Kolkata,IST,19800000.0,in_market,False,0.3000002,4.7244124,1608717595.0,6.65,6.65,6.5 - 6.65,6.5,1313706.0,6.35,0.0,0.0,0.0,0.0,NSE,INR,6.55,193038.0,193038.0,3.75,1.2931035,2.9 - 7.2,-0.5499997,-0.07638885,2.9,7.2,,0.05,0.007874016,1431056700000.0,2.0,9.271,,476251008.0,59.117,7.2,-0.5499997,-0.07638885,7.2,-0.5499997,-0.07638885,3240412160.0,,0.11248879,15.0,15.0,False,POSTPOST,,,0.7172905,,,,,,
BDL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BHARAT DYNAMICS LT,Bharat Dynamics Limited,finmb_23006716,Asia/Kolkata,IST,19800000.0,in_market,False,6.75,2.1394613,1608717597.0,322.25,325.1,315.55 - 325.1,315.55,133241.0,315.5,0.0,0.0,0.0,0.0,NSE,INR,317.25,344084.0,227618.0,176.95,1.2178252,145.3 - 481.7,-159.45001,-0.33101517,145.3,481.7,1605178740.0,2.55,0.008082408,1521776700000.0,2.0,16.986,24.3,183280992.0,136.664,319.14166,3.1083374,0.009739679,338.43936,-16.189362,-0.04783534,59146407936.0,13.261317,2.3579729,15.0,15.0,False,POSTPOST,1605351540.0,1605441600.0,18.971506,,,,,,
BEL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BHARAT ELECTRONICS,Bharat Electronics Limited,finmb_8910862,Asia/Kolkata,IST,19800000.0,in_market,False,3.199997,2.8507767,1608717599.0,115.45,115.95,112.5 - 115.95,112.5,13008088.0,112.25,0.0,0.0,0.0,0.0,NSE,INR,113.2,11182064.0,21945949.0,59.449997,1.0616071,56.0 - 123.2,-7.75,-0.06290585,56.0,123.2,1564412340.0,1.4,0.01247216,1025495100000.0,2.0,7.064,8.09,2436590080.0,41.607,106.725,8.724998,0.08175215,98.781204,16.668793,0.16874458,281304301568.0,14.270704,2.7747736,15.0,15.0,False,POSTPOST,1571929140.0,1572364800.0,16.343431,7.13,16.192144,,,,
BEML.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BEML LTD,BEML Limited,finmb_881673,Asia/Kolkata,IST,19800000.0,in_market,False,47.75,5.4831486,1608717599.0,918.6,927.55,861.15 - 927.55,861.15,1284048.0,870.85,0.0,0.0,0.0,0.0,NSE,INR,876.0,563357.0,1807450.0,549.1,1.4860622,369.5 - 1070.0,-151.40002,-0.14149535,369.5,1070.0,,3.5,0.004019062,1025495100000.0,2.0,17.404,47.35,41644500.0,504.154,711.69574,206.90424,0.29072008,660.6832,257.91675,0.39037883,38326837248.0,19.400211,1.8220623,15.0,15.0,False,POSTPOST,,,52.78097,,,,,,
BEPL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BHANSALI ENG POLYM,Bhansali Engineering Polymers Limited,finmb_20333698,Asia/Kolkata,IST,19800000.0,in_market,False,4.649994,3.5893428,1608717599.0,134.2,136.4,129.6 - 136.4,129.6,501406.0,129.55,0.0,0.0,0.0,0.0,NSE,INR,130.0,1152948.0,1070592.0,111.45,4.898901,22.75 - 148.95,-14.75,-0.09902652,22.75,148.95,,0.5,0.0038595137,1111376700000.0,2.0,3.54,5.82,165906000.0,23.028,114.31571,19.884285,0.17394184,72.79857,61.40143,0.8434428,22273173504.0,23.058418,5.8276877,15.0,15.0,False,POSTPOST,,,37.909603,,,,,,
BHAGYNAGAR.NS,en-US,US,MUTUALFUND,Delayed Quote,False,,YHD,BHAGYANAGAR INDIA INR2,Bhagyanagar India Limited,finmb_4481651,America/New_York,EST,-18000000.0,us_market,False,38.077,6.6891187e-07,1561759658.0,5692379100.0,,,,,,,,,,YHD,INR,,,,,,,,,,,,,,1025616600000.0,2.0,1.701,,31995000.0,38.077,,,,,,,1.7708876869874483e+17,,149496528.0,15.0,0.0,False,PRE,,,3346489860.0,,,,,,
BHARATGEAR.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BHARAT GEARS,Bharat Gears Limited,finmb_883604,Asia/Kolkata,IST,19800000.0,in_market,False,3.9000015,4.9776664,1608717516.0,82.25,82.25,74.45 - 82.25,74.45,49960.0,78.35,0.0,0.0,0.0,0.0,NSE,INR,77.0,58445.0,147121.0,60.5,2.7816093,21.75 - 97.65,-15.400002,-0.15770611,21.75,97.65,,1.0,0.012763242,1025495100000.0,2.0,-27.28,,9306100.0,69.108,61.567646,20.682354,0.33592895,51.204678,31.045322,0.60629857,765426752.0,,1.1901661,15.0,15.0,False,POSTPOST,,,,,,,,,
BHARATRAS.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,BHARAT RASAYAN LTD,Bharat Rasayan Limited,finmb_20333702,Asia/Kolkata,IST,19800000.0,in_market,False,349.44922,3.8548641,1608717581.0,9414.6,9440.4,9065.0 - 9440.4,9065.0,3534.0,9065.15,0.0,0.0,0.0,0.0,NSE,INR,9065.0,3900.0,2332.0,4914.5996,1.0921333,4500.0 - 11700.0,-2285.4004,-0.19533336,4500.0,11700.0,,1.5,0.00016546885,1025495100000.0,2.0,337.166,334.4,4248740.0,1518.355,9188.52,226.08008,0.024604626,8993.253,421.34668,0.046851423,39947747328.0,28.153708,6.200526,15.0,15.0,False,POSTPOST,,,27.922745,,,,,,
